"","lagoslakeid","var","slopeProbs","slopeSign","slopemean","pctchg","pptpctchg","so4changepct","nhd_lat","nhd_long","wetlands","maxdepth"
"401","43320","doc",0.533866666666667,0,-0.00166169390482361,-0.166169390482361,80.7716195714903,-62.3588312854713,45.940386,-91.08991,NA,4.4
"402","43320","color",0.530666666666667,0,-0.00290188311531556,-0.290188311531556,51.1391040973937,-62.3588312854713,45.940386,-91.08991,NA,4.4
"403","4353","color",0.754266666666667,0,-0.0197881594452362,-1.97881594452362,19.5590212679753,-59.4940697874291,45.278047,-91.483465,4.2,22.2504
"404","4357","doc",0.6166,1,0.00212682116327069,0.212682116327069,55.9660982592946,-62.8773999197212,43.080941,-73.019179,6.11,10.668
"405","4357","color",0.716333333333333,1,0.00705661118965623,0.705661118965623,46.8414656428496,-62.8773999197212,43.080941,-73.019179,6.11,10.668
"406","43650","color",0.7524,0,-0.0145161530283848,-1.45161530283848,52.4158758583999,-68.0523135838052,45.417785,-69.356998,0,NA
"407","43650","doc",0.9556,1,0.0137388153285683,1.37388153285683,64.7996313922062,-68.0523135838052,45.417785,-69.356998,0,NA
"408","43659","color",0.659733333333333,1,0.0145224277547559,1.45224277547559,38.7285720657914,NA,45.276212,-71.045826,NA,NA
"409","43659","doc",0.885733333333333,1,0.0187657433951863,1.87657433951863,14.4718156564891,NA,45.276212,-71.045826,NA,NA
"410","4367","color",0.908866666666667,1,0.0410015069408137,4.10015069408137,38.6256326918748,-66.1961140392569,46.063908,-89.586205,27.43,8
"411","4378","color",0.671733333333333,0,-0.00542468524019845,-0.542468524019845,26.2260675217244,-58.2885002569749,43.385919,-88.263258,14.23,32.004
"412","4394","color",0.862933333333333,0,-0.0266652831921453,-2.66652831921453,20.038106480591,-54.4829171058745,42.566642,-88.503984,6.14,41.148
"413","4410","color",0.5244,1,0.00229946180483624,0.229946180483624,24.7806001118008,-64.1309654180576,46.441443,-91.262948,11.07,13.1064
"414","4410","doc",0.5638,0,-0.00251568897171945,-0.251568897171945,46.3208733089458,-64.1309654180576,46.441443,-91.262948,11.07,13.1064
"415","4428","color",0.5468,0,-0.00229952906018133,-0.229952906018133,21.1951383466301,-62.1162698187191,44.54902,-88.929787,12.01,11.5824
"416","4444","color",0.5608,1,0.00235875397302296,0.235875397302296,59.6142923353394,-66.3183031122555,45.733557,-91.900312,7.5,10.9728
"417","4463","color",0.7342,0,-0.0200039740958888,-2.00039740958888,39.6053583406922,-65.6551409150748,45.826487,-89.651537,19.28,25.6032
"418","4467","color",0.560066666666667,0,-0.00250781609303001,-0.250781609303001,41.2397209876123,-52.4624926578195,42.96523,-89.252696,6.95,9.4488
"419","4468","color",0.808933333333333,1,0.0176850315123743,1.76850315123743,24.2981439294287,-51.2713048337524,42.824062,-88.141011,12.64,15.24
"420","4485","color",0.780266666666667,0,-0.0162053905893006,-1.62053905893006,46.3960789174682,-70.0882489549466,45.854249,-88.420437,39.44,15.8496
"421","4490","color",0.5374,1,0.00234200591769157,0.234200591769157,32.9775317464718,-49.1535753320473,42.849249,-88.351074,6.85,8.8392
"422","4504","color",0.7254,1,0.00872133672801446,0.872133672801446,39.2669190343144,-55.0941136957696,43.41756,-89.731823,0,14.3256
"423","4539","color",0.501866666666667,1,5.54769994638554e-05,0.00554769994638554,32.3855098936547,-62.8261546955889,44.800602,-88.404265,10.56,14.0208
"424","4556","color",0.8776,0,-0.0203014216037358,-2.03014216037358,41.6854641294773,-50.5302221544406,42.817066,-88.347729,3.73,7.9248
"425","4559","doc",0.858666666666667,0,-0.00994933340737769,-0.994933340737769,138.789073202172,-53.4800033939079,43.068029,-89.360153,3.23,22.5
"426","45661","color",0.678466666666667,1,0.0161243294431987,1.61243294431987,28.4486553540859,NA,45.291983,-70.796674,NA,NA
"427","45661","doc",0.8746,1,0.0162521852778441,1.62521852778441,71.029855487075,NA,45.291983,-70.796674,NA,NA
"428","4576","color",0.8986,1,0.0255820524336336,2.55820524336336,40.7445097606374,-49.1535753320473,42.82201,-88.391889,16.1,17.6784
"429","4589","color",0.579933333333333,1,0.00313265331584835,0.313265331584835,45.2542531939295,-62.4306885774776,45.91768,-92.038834,4.52,21.6408
"430","4593","color",0.746,1,0.0168305036769709,1.68305036769709,45.1050288356984,-58.9962083529927,44.065894,-89.232474,15.47,1.524
"431","4597","color",0.763133333333333,0,-0.0127826152056098,-1.27826152056098,54.8894851316288,-73.0788869901485,42.844023,-72.712989,0,10.668
"432","4608","color",0.995933333333333,1,0.0784808033026596,7.84808033026596,40.7895923841028,-62.8391245208359,45.735638,-90.266293,25.63,4.572
"433","46081","doc",1,1,0.0289357775666106,2.89357775666106,40.6521155768353,-74.2938788741526,43.969465,-74.955186,4.85,13.7
"434","46081","color",0.995666666666667,1,0.0438387844979673,4.38387844979673,51.1819288797766,-74.2938788741526,43.969465,-74.955186,4.85,13.7
"435","46100","color",0.884533333333333,1,0.0227577445696544,2.27577445696544,73.3115199005737,-73.1105629064813,44.169405,-75.140012,2.32,NA
"436","46100","doc",0.978866666666667,1,0.0144346713655092,1.44346713655092,81.5012367072433,-73.1105629064813,44.169405,-75.140012,2.32,NA
"437","4625","doc",0.754133333333333,0,-0.00346824603871988,-0.346824603871988,-2.53688050805911,-66.6895080935566,46.036814,-89.629758,26.99,8
"438","4625","color",0.962266666666667,0,-0.0395865658318141,-3.95865658318141,23.4853491014354,-66.6895080935566,46.036814,-89.629758,26.99,8
"439","4642","color",0.803533333333333,1,0.014431545199438,1.4431545199438,31.9801405433218,-49.5868970879631,42.871881,-88.96195,12.14,2.1336
"440","4644","color",0.7048,1,0.0109649846886389,1.09649846886389,22.7895397416563,-57.9733546496136,43.658061,-89.607557,4.2,2.7432
"441","4650","color",0.7324,1,0.0127694232005225,1.27694232005225,44.5419508036613,-49.1535753320473,42.859092,-88.347483,13.33,3.6576
"442","466","doc",0.942,1,0.015354291818936,1.5354291818936,61.4596987776585,-55.5014062131003,44.344845,-68.238926,0.25,11.8872
"443","4664","doc",0.850933333333333,0,-0.00500889470539518,-0.500889470539518,47.0366095330391,-66.6895080935566,46.043693,-89.673305,29.43,35.7
"444","4671","color",0.733266666666667,1,0.0142530739969567,1.42530739969567,63.8040751831378,-55.5396552215957,43.24461,-88.276172,13.89,14.6304
"445","468","color",0.534133333333333,1,0.0036497696973985,0.36497696973985,39.7182623893945,-42.7693796326724,44.392626,-93.323845,4.79,14.3
"446","46802","doc",0.845133333333333,1,0.00575432315897942,0.575432315897942,19.4371195630007,-72.4290074183581,43.998991,-73.823761,11.17,24.4
"447","46802","color",0.966533333333333,1,0.0285892337227319,2.85892337227319,61.3790971041907,-72.4290074183581,43.998991,-73.823761,11.17,24.4
"448","4714","color",0.684933333333333,0,-0.0111708941223153,-1.11708941223153,14.3431329458962,-59.0448710111261,43.544493,-89.364606,27.52,24.9936
"449","4722","doc",0.997933333333333,1,0.013362464408755,1.3362464408755,129.717782810319,-66.6895080935566,46.001794,-89.613093,16.12,20.4216
"450","4733","doc",1,1,0.0551629193848203,5.51629193848203,29.5934811501163,-69.6769565500928,45.721458,-88.675374,40.41,5.2
"451","4733","color",0.932333333333333,1,0.0461922066489839,4.61922066489839,45.3075558371781,-69.6769565500928,45.721458,-88.675374,40.41,5.2
"452","4737","color",0.6658,0,-0.00955083828734151,-0.955083828734151,20.2966723581124,-63.5295652599362,44.266047,-72.227417,0.85,7.0104
"453","474","color",0.943933333333333,0,-0.0274557526566651,-2.74557526566651,45.6604131150546,-31.0393227136014,44.404672,-96.358175,3.49,3.7
"454","477","color",0.952333333333333,1,0.0432229017806199,4.32229017806199,37.3721341432244,-60.1316058245061,46.071954,-92.504587,11.13,14.3
"455","4777","color",0.737666666666667,1,0.0249950555268109,2.49950555268109,42.3230513106031,-67.4599345805788,45.357789,-88.265174,33.91,12.192
"456","4792","color",0.6504,0,-0.00960279433943723,-0.960279433943724,23.0314359171425,-49.1535753320473,42.80091,-88.429615,21,7.3152
"457","4805","color",0.635866666666667,0,-0.00703849212718305,-0.703849212718305,22.666126550679,-47.4594246351314,42.983901,-88.503408,27.9,2.4384
"458","4818","color",0.969266666666667,0,-0.0365595298610265,-3.65595298610265,36.626206808371,-67.6591872286212,44.937036,-87.201881,21.13,7.62
"459","4836","color",0.607533333333333,1,0.00459085596440091,0.459085596440091,62.3103421271815,-65.7402958326299,43.674031,-88.169371,13.79,14.3256
"460","4848","color",0.7958,0,-0.0203433438710239,-2.03433438710239,68.0256813180772,-58.2885002569749,43.37453,-88.228587,21.25,17.0688
"461","4853","doc",0.683133333333333,1,0.00574746400938056,0.574746400938056,54.4868901802514,-69.9421965317919,45.705147,-88.514856,47.68,9.144
"462","4853","color",0.649533333333333,0,-0.0110703990165404,-1.10703990165404,15.797223673327,-69.9421965317919,45.705147,-88.514856,47.68,9.144
"463","4864","color",0.814666666666667,1,0.020226456946341,2.0226456946341,33.9278961412269,-50.3198283678596,42.743401,-88.566815,14.87,2.4384
"464","4874","color",0.5964,0,-0.00608800270495122,-0.608800270495122,30.9608218226447,-48.6224981162581,42.851371,-88.441604,9.14,2.4384
"465","48798","color",0.614066666666667,1,0.00963020629150648,0.963020629150648,42.8877565599163,-62.6208350473056,44.983644,-68.470464,NA,2.7432
"466","48798","doc",0.638133333333333,1,0.00472215216101327,0.472215216101327,56.8700238614601,-62.6208350473056,44.983644,-68.470464,NA,2.7432
"467","48808","color",0.705533333333333,1,0.0174210485379849,1.74210485379849,34.6611496332619,-58.3818161246717,44.230904,-70.262165,NA,10.9728
"468","48808","doc",0.997666666666667,1,0.0383062334992342,3.83062334992342,75.0642744098053,-58.3818161246717,44.230904,-70.262165,NA,10.9728
"469","490","color",0.937533333333333,0,-0.0269284258757752,-2.69284258757752,41.5803860711913,-55.596072717286,45.067009,-92.648596,0.93,10.668
"470","4900","color",0.777466666666667,0,-0.0104206112851629,-1.04206112851629,47.804154874312,-61.0323549032688,43.608028,-90.091227,0.54,10.9728
"471","4922","color",0.988933333333333,1,0.0684920018513461,6.84920018513461,53.334006564796,-66.7863239584973,46.293177,-90.82869,23.88,8.8392
"472","4945","color",0.760066666666667,0,-0.0125447667223329,-1.25447667223329,24.6901734792549,-52.7806061550903,43.076271,-88.389622,10.22,27.432
"473","4947","color",0.886466666666667,0,-0.0187606798644135,-1.87606798644135,68.7390248024911,-63.0488767765269,45.898523,-91.431688,7.18,27.432
"474","4976","color",0.682733333333333,1,0.0152512530491385,1.52512530491385,28.401583827623,-63.8531525266574,45.968639,-89.326326,52.64,5
"475","4976","doc",0.676266666666667,0,-0.00442495739721586,-0.442495739721586,56.5333796872143,-63.8531525266574,45.968639,-89.326326,52.64,5
"476","49820","doc",0.516,0,-0.000328261146200931,-0.0328261146200931,135.166693815926,-61.8912062302723,46.001217,-68.540273,8.34,NA
"477","49820","color",0.8602,0,-0.0199620175043325,-1.99620175043325,25.8695833224474,-61.8912062302723,46.001217,-68.540273,8.34,NA
"478","49830","color",0.566466666666667,0,-0.00575885639476115,-0.575885639476115,52.4120703974316,-64.4100668278117,44.931373,-70.54213,NA,NA
"479","49830","doc",0.798466666666667,1,0.0127682856363378,1.27682856363378,20.3959270031688,-64.4100668278117,44.931373,-70.54213,NA,NA
"480","4989","color",0.847066666666667,0,-0.0274675521585403,-2.74675521585403,60.7328345225621,-57.5479115944638,42.523469,-88.25682,7.06,10.0584
"481","4993","color",0.738,0,-0.0220233255464315,-2.20233255464315,26.9919174216663,-63.1218911148633,43.607613,-88.167247,18.62,9.7536
"482","49938","doc",0.619666666666667,0,-0.00346487822587822,-0.346487822587822,60.8194767749322,-66.3323406351121,42.362418,-74.442637,3.67,46.5
"483","5002","color",0.5522,1,0.00233957005762965,0.233957005762965,38.1573778808559,-59.3078148961121,45.180986,-92.615823,2.46,9.7536
"484","5035","color",0.6254,1,0.00652515396633853,0.652515396633853,50.7949996460198,-57.5479115944638,42.546115,-88.298522,15.11,10.0584
"485","507","color",0.746266666666667,0,-0.0301491852903128,-3.01491852903128,20.8316453273137,-42.7096233700007,44.368084,-93.641209,3.93,20.4
"486","50885","doc",0.708533333333333,1,0.0071252041063993,0.71252041063993,21.7548281545395,NA,45.301168,-70.795305,NA,NA
"487","50885","color",0.643066666666667,1,0.012085846747358,1.2085846747358,45.2030631248057,NA,45.301168,-70.795305,NA,NA
"488","5092","color",0.727866666666667,1,0.0122214065686027,1.22214065686027,43.6682259920389,-53.2482419059964,43.119448,-88.384082,18,25.908
"489","5110","color",0.850933333333333,1,0.0310040611513514,3.10040611513514,20.3691433093789,-60.7921991013671,45.968991,-90.518222,26.13,9.7536
"490","5114","color",0.749733333333333,0,-0.0142929359273607,-1.42929359273607,33.6112516026387,-68.1474998639068,43.806335,-88.017632,10.51,18.5928
"491","5119","color",0.744933333333333,1,0.0104994672168758,1.04994672168758,26.4012674198107,-49.2734854697094,43.077766,-88.930658,29.31,17.0688
"492","5138","color",0.561933333333333,0,-0.00250641343308405,-0.250641343308405,37.583406864651,-60.3060265759921,46.477024,-92.061368,33.15,9.4488
"493","5195","color",0.864866666666667,0,-0.0355289790734309,-3.55289790734309,30.9446659405879,-60.2901927922447,44.470232,-89.337741,1.11,10.9728
"494","5203","color",0.584333333333333,0,-0.00860030970751588,-0.860030970751589,44.2180054964102,-64.4525788657566,44.247258,-72.328427,0.2,6.4008
"495","5212","color",0.634933333333333,1,0.0043722576939308,0.43722576939308,8.45890209998577,NA,45.005364,-71.94184,NA,24.384
"496","5212","doc",0.8704,1,0.00797518567687933,0.797518567687933,81.5172170191271,NA,45.005364,-71.94184,NA,24.384
"497","5220","doc",0.760333333333333,1,0.00787944517557632,0.787944517557632,14.9755248204062,-63.7582222222222,45.926719,-89.338065,10.19,9.3
"498","5220","color",1,0,-0.124402701189358,-12.4402701189358,33.61385175781,-63.7582222222222,45.926719,-89.338065,10.19,9.3
"499","5224","color",0.514933333333333,1,0.000889180954291785,0.0889180954291785,24.7648806153733,-61.5467431032236,46.2721,-91.551492,2.65,12.4968
"500","5232","color",0.8044,0,-0.0194870914361399,-1.94870914361399,42.4251829345333,-61.2611412228816,43.451273,-88.159689,1.84,10.668
"501","52340","doc",0.998866666666667,1,0.0283904055070003,2.83904055070003,120.963761962293,-74.746819566386,43.835022,-74.912982,12.58,NA
"502","52340","color",0.935066666666667,1,0.0282421690338387,2.82421690338387,62.7749244218178,-74.746819566386,43.835022,-74.912982,12.58,NA
"503","5243","doc",0.706333333333333,0,-0.00375503798132089,-0.375503798132089,26.4122183353557,-67.2793017546263,42.784463,-72.986054,4.14,10.0584
"504","5243","color",0.725866666666667,1,0.00689150887929778,0.689150887929778,49.9342926378255,-67.2793017546263,42.784463,-72.986054,4.14,10.0584
"505","5248","doc",0.5888,0,-0.00115967213844247,-0.115967213844247,136.460436987831,-66.6895080935566,46.016693,-89.614589,17.23,21.336
"506","5257","color",0.5438,0,-0.00235479087948923,-0.235479087948923,26.2169618734108,-48.7637053628192,43.050749,-88.478877,7.88,12.192
"507","5261","color",0.735733333333333,1,0.0207895010985471,2.07895010985471,32.9244929751517,-57.6549183563086,45.295559,-91.357871,20.35,30.48
"508","5286","color",0.601333333333333,0,-0.00409580323763173,-0.409580323763173,24.6999390050192,-50.0261791853037,43.000782,-88.991134,9.33,13.4112
"509","5287","color",0.817333333333333,0,-0.0176867662864694,-1.76867662864694,39.5862973943148,-50.8774665042631,43.129037,-88.518036,13.22,13.716
"510","5293","color",0.569333333333333,0,-0.00298101057226247,-0.298101057226247,40.1231861688712,-57.6549183563086,45.250604,-91.402686,32.07,30.7848
"511","530","color",0.745533333333333,0,-0.0189381448669728,-1.89381448669728,18.1947581716865,-65.7944626006253,46.155339,-89.768545,40.9,18.5928
"512","53056","doc",0.6478,0,-0.00544218212967232,-0.544218212967232,126.550610308242,NA,45.890407,-70.228387,7.04,NA
"513","53056","color",0.6316,1,0.0117369406767218,1.17369406767218,19.5517687084791,NA,45.890407,-70.228387,7.04,NA
"514","5320","color",0.9074,1,0.0352261204121571,3.52261204121571,61.0088965685298,-70.5102570906414,43.147757,-72.805908,0,3.9624
"515","5325","color",0.568933333333333,1,0.00280510398935669,0.280510398935669,37.4910036983854,-67.1244247094867,45.871754,-89.694287,27.65,18.288
"516","5339","color",0.726266666666667,0,-0.0200988029443758,-2.00988029443758,63.969739156151,-61.3934128373691,45.668755,-91.543418,3.12,22.2504
"517","5367","color",0.881133333333333,0,-0.0184622509982082,-1.84622509982082,27.024757725084,-63.3887654016081,45.583458,-91.922194,10.14,27.7368
"518","5371","doc",0.965733333333333,0,-0.0164615759083102,-1.64615759083102,38.8156906855869,-54.2860607653012,43.107725,-89.422733,3.67,25.3
"519","5373","color",0.756666666666667,1,0.0172064924844814,1.72064924844814,10.8989802883215,-63.8923025957233,44.815057,-89.350158,22.81,10.3632
"520","5400","color",0.7776,1,0.0141091374094187,1.41091374094187,48.4934272390116,-54.8075719649562,45.254072,-91.450684,41.58,5.4864
"521","5403","color",0.559466666666667,1,0.00392657133047353,0.392657133047353,40.4450329637015,-47.6627509201053,42.914629,-88.142252,3.04,19.812
"522","5404","color",0.520533333333333,1,0.000910596141426719,0.0910596141426719,41.1311752283063,-67.0705103479674,45.984881,-88.99975,17.65,12.192
"523","5405","color",0.6388,0,-0.0098585172388717,-0.98585172388717,24.654435139172,-55.7315522286211,42.763591,-89.974069,0.19,6.4008
"524","5406","color",0.634733333333333,1,0.00730811766216174,0.730811766216174,53.1768511273781,-64.5525059080791,44.295693,-72.31851,2.22,4.8768
"525","5424","color",0.759933333333333,1,0.0233958773082182,2.33958773082182,46.2200732436589,-60.5993749893657,44.600484,-89.342018,8.48,9.144
"526","5426","color",0.957133333333333,0,-0.0254535402597906,-2.54535402597906,35.4967369323173,-58.8676810581214,43.81056,-88.993336,13.38,71.9328
"527","5429","color",0.516666666666667,1,0.00071046138630916,0.071046138630916,34.1414026253247,-58.1512308313156,43.584455,-88.925453,9.35,5.7912
"528","5486","doc",0.653333333333333,1,0.00284323347572582,0.284323347572582,113.394699200023,-66.2504251834864,43.004956,-72.946153,4.56,25.908
"529","5509","color",0.6376,1,0.00785458632064183,0.785458632064183,32.8313636220832,-65.8316775914681,46.26227,-91.145561,25.38,25.2984
"530","5514","color",0.830733333333333,1,0.0283670675493476,2.83670675493476,25.2494772044851,-63.5113212295139,44.806766,-88.514042,21.11,12.8016
"531","5553","color",0.602333333333333,0,-0.00600797270823801,-0.600797270823801,52.1479407265346,-71.4711481446806,45.358863,-89.19522,13.01,8.2296
"532","5553","doc",0.9992,1,0.0287285269207898,2.87285269207898,52.2488100707507,-71.4711481446806,45.358863,-89.19522,13.01,8.2296
"533","5573","color",0.7628,1,0.0111625874920413,1.11625874920413,33.8529911893301,-50.6740994334535,43.073003,-88.307032,4.03,13.716
"534","5593","color",0.5052,1,0.00038714681964625,0.038714681964625,33.7538000664978,-67.0827013289671,43.715715,-71.55818,10.14,10.7
"535","5598","doc",0.581666666666667,1,0.00226669131768568,0.226669131768568,140.805207657619,-72.0330229520149,42.739707,-71.907056,0,2.7
"536","5601","doc",0.846733333333333,0,-0.0114866880218437,-1.14866880218437,101.794336402917,-69.957471229908,42.957084,-72.122766,1.6,5.4
"537","56049","color",0.638066666666667,1,0.0111953722916343,1.11953722916343,52.6847075256508,NA,45.260472,-70.956635,0.54,NA
"538","56049","doc",0.759666666666667,1,0.00917762021040944,0.917762021040944,53.9003280164281,NA,45.260472,-70.956635,0.54,NA
"539","5608","color",0.978333333333333,0,-0.0860876440912861,-8.60876440912861,48.1209149369043,-66.6303061487008,43.792796,-71.122832,6.02,22.3
"540","5610","color",0.762933333333333,0,-0.0121234471654935,-1.21234471654935,64.6623851312562,-70.8282744529006,43.112926,-72.088661,4.54,9.1
"541","5610","doc",0.5534,1,0.00153779763714936,0.153779763714936,91.0355646876627,-70.8282744529006,43.112926,-72.088661,4.54,9.1
"542","56146","color",0.952866666666667,1,0.0291336642540246,2.91336642540246,55.2041467186691,-70.633619066988,44.133023,-73.96656,0.31,7
"543","56146","doc",0.969666666666667,1,0.0118789631238781,1.18789631238781,48.3589695370245,-70.633619066988,44.133023,-73.96656,0.31,7
"544","56430","doc",0.708266666666667,0,-0.00377153959473823,-0.377153959473823,63.0631777537627,-72.5968829365442,44.397755,-74.316588,5.24,NA
"545","56430","color",0.757066666666667,0,-0.0130519436793113,-1.30519436793113,18.0846320726069,-72.5968829365442,44.397755,-74.316588,5.24,NA
"546","5698","doc",0.7092,0,-0.00624291038389329,-0.624291038389329,93.8160253681952,-73.1325059969456,42.937777,-72.076078,2.52,6.2
"547","5735","color",0.770466666666667,0,-0.0335055220785846,-3.35055220785847,42.4202113946878,-65.8591165104943,43.690386,-70.994517,7.59,4.9
"548","5766","color",0.925733333333333,0,-0.0618681261698752,-6.18681261698752,46.3223981927184,-70.6695418552036,43.433679,-72.057884,3.81,7.6
"549","58139","color",0.854466666666667,1,0.0319405715527147,3.19405715527147,57.1497918453569,-59.7817006953146,44.911467,-68.109472,NA,NA
"550","58139","doc",0.920133333333333,1,0.0170530908895287,1.70530908895287,30.5279911022365,-59.7817006953146,44.911467,-68.109472,NA,NA
"551","5849","doc",0.514133333333333,0,-0.00025821537682838,-0.025821537682838,43.8664572943481,-72.94643804425,43.035486,-71.985542,4.76,11
"552","5849","color",0.962133333333333,0,-0.0444763330794237,-4.44763330794237,53.0970147338079,-72.94643804425,43.035486,-71.985542,4.76,11
"553","587","doc",0.523733333333333,1,0.00077674095726602,0.077674095726602,61.9755725170731,NA,48.396784,-92.522279,1.44,29
"554","5873","color",0.900733333333333,0,-0.0589513680579848,-5.89513680579848,53.128717187162,-66.2144240003659,43.391559,-71.228693,2.47,8.2
"555","5905","doc",0.5296,0,-0.000857206168210607,-0.0857206168210607,109.817956278306,-69.6611508784977,43.540052,-72.16822,1.85,2.2
"556","5905","color",0.754933333333333,1,0.0181742838372821,1.81742838372821,72.7853415937468,-69.6611508784977,43.540052,-72.16822,1.85,2.2
"557","59171","color",0.813066666666667,1,0.0259843371714109,2.59843371714109,46.2643459921985,-64.4213715403793,45.927993,-68.894411,NA,NA
"558","59171","doc",0.997066666666667,1,0.0319513959519055,3.19513959519055,64.7483192949385,-64.4213715403793,45.927993,-68.894411,NA,NA
"559","59193","doc",0.892133333333333,1,0.0109952471165953,1.09952471165953,90.6399494798443,-62.8572503893,43.401775,-70.758432,NA,NA
"560","59193","color",0.575466666666667,1,0.00416217223936235,0.416217223936235,41.5598131138698,-62.8572503893,43.401775,-70.758432,NA,NA
"561","592","color",0.775466666666667,0,-0.0232898334478182,-2.32898334478182,40.405102024837,-70.7918632776875,45.675587,-88.560576,51.06,3.9
"562","592","doc",0.6888,1,0.00598850368364921,0.598850368364921,41.9368770543056,-70.7918632776875,45.675587,-88.560576,51.06,3.9
"563","5925","doc",0.8524,0,-0.0118439286298914,-1.18439286298914,80.8595406498591,-69.957471229908,42.944249,-72.128049,0,6.1
"564","5987","color",0.780866666666667,0,-0.0347937229285038,-3.47937229285038,17.8981589614341,-68.2414570381153,43.213893,-71.262136,4.87,6.3
"565","5990","color",0.9326,0,-0.0673440189160447,-6.73440189160447,30.6069217099981,-66.2144240003659,43.445194,-71.313214,3.25,16.2
"566","5992","doc",0.814866666666667,0,-0.00808736263772729,-0.808736263772729,107.69550562372,-64.7679940439061,43.601176,-70.989382,1.22,6.1
"567","60172","doc",0.941066666666667,1,0.0223611105754904,2.23611105754904,28.1975940829801,NA,45.315685,-70.935636,NA,NA
"568","60172","color",0.769066666666667,1,0.0252050106741216,2.52050106741215,39.4921719382687,NA,45.315685,-70.935636,NA,NA
"569","6037","doc",0.743333333333333,0,-0.00713270389626311,-0.713270389626311,112.182414248726,-72.9790714055467,42.739329,-71.934109,5.59,3.9
"570","6037","color",0.8406,0,-0.0258716430996808,-2.58716430996808,41.2774939132557,-72.9790714055467,42.739329,-71.934109,5.59,3.9
"571","6116","doc",0.719666666666667,0,-0.0051672897972038,-0.51672897972038,55.0052580096186,-56.163565203312,44.009121,-71.653318,0.45,22.5
"572","61193","color",0.572933333333333,1,0.00434738645864964,0.434738645864964,33.7222988776298,-70.8123512177257,45.476488,-70.414875,NA,NA
"573","61193","doc",0.941866666666667,1,0.0148454651494246,1.48454651494246,19.6554522682631,-70.8123512177257,45.476488,-70.414875,NA,NA
"574","61199","doc",0.912266666666667,1,0.00680093467407424,0.680093467407424,48.3167553844231,-59.5499061827834,44.647153,-68.059153,1.58,NA
"575","6133","doc",0.663866666666667,1,0.00487875971953296,0.487875971953296,118.506327124646,-70.7858208532417,43.230295,-72.111668,2.13,7.6
"576","620","color",0.5026,1,0.000144728988459259,0.0144728988459259,38.8057266040745,-59.5572606539337,45.215093,-92.572396,4.11,8.5344
"577","62196","doc",0.909466666666667,1,0.0152049668513172,1.52049668513172,123.388331395491,-65.0278318953521,45.519296,-68.733805,4.19,NA
"578","62196","color",0.593533333333333,1,0.00651503590658839,0.651503590658839,38.9901451044601,-65.0278318953521,45.519296,-68.733805,4.19,NA
"579","62312","doc",0.698333333333333,0,-0.00389489980411124,-0.389489980411124,23.6194844044492,-68.7151999030144,43.315702,-74.193731,0.59,NA
"580","6233","doc",0.9188,0,-0.0145807453388388,-1.45807453388388,-5.89406255097884,-70.7858208532417,43.241401,-72.099156,4.15,4.6
"581","6233","color",0.789,0,-0.0200284835140173,-2.00284835140173,44.6954960738739,-70.7858208532417,43.241401,-72.099156,4.15,4.6
"582","6234","color",0.8066,0,-0.0385575620560428,-3.85575620560428,16.7687895571619,-69.9354931904463,42.793176,-72.36632,3.09,9.8
"583","6248","color",0.606333333333333,0,-0.0120206052183985,-1.20206052183985,41.8653973087928,-73.1883056987661,42.92784,-71.47853,3.94,7
"584","6254","color",0.936266666666667,0,-0.0665069893685334,-6.65069893685334,57.9870558188099,-61.1997542883395,43.255282,-71.045137,3.13,9.1
"585","62629","doc",0.812666666666667,0,-0.00499644834523325,-0.499644834523325,-37.5216974958278,-76.1349648601526,43.692432,-75.061534,4.75,5.2
"586","62629","color",0.760866666666667,1,0.0109006725221481,1.09006725221481,67.5889025337078,-76.1349648601526,43.692432,-75.061534,4.75,5.2
"587","6280","color",0.702666666666667,0,-0.0132705149207698,-1.32705149207698,38.8068217487547,-70.6032380160401,42.819825,-72.450113,2.54,7.3
"588","6280","doc",0.960333333333333,0,-0.0176750235258335,-1.76750235258335,125.873389250702,-70.6032380160401,42.819825,-72.450113,2.54,7.3
"589","6284","color",0.5044,1,0.000693803106347246,0.0693803106347246,46.5534370841295,-71.2209265032265,43.363105,-71.948506,2.84,8.2
"590","6293","color",0.9242,0,-0.0640936693465508,-6.40936693465508,20.4935042975351,-68.4685850565256,43.667743,-72.034937,2.56,6.7
"591","63315","doc",0.9998,1,0.0470187821169897,4.70187821169897,61.2930659771962,-60.7156338121989,44.841176,-70.592357,NA,NA
"592","63315","color",0.952,1,0.0555073012479309,5.55073012479309,47.0018073451066,-60.7156338121989,44.841176,-70.592357,NA,NA
"593","6397","color",0.693466666666667,1,0.0118435330574357,1.18435330574357,68.554238299841,-67.2443682385707,42.602017,-73.562201,2.45,11.6
"594","6399","color",0.997466666666667,1,0.0459313695153592,4.59313695153592,29.3124882551609,-63.8215006334757,42.814186,-75.892558,5.39,16.5
"595","640","doc",0.732466666666667,1,0.00591277915862494,0.591277915862494,76.2311315710665,-56.6279251128095,44.327406,-68.337519,1.91,20.1168
"596","6404","color",0.870533333333333,1,0.0174550742412147,1.74550742412147,45.2352204283565,-69.6216179359661,44.504617,-75.583317,16.32,4.9
"597","6405","color",0.931266666666667,1,0.0257216093408815,2.57216093408815,41.8282979623253,-68.120690281269,40.918171,-72.408429,2.49,6.4
"598","6406","color",0.585333333333333,1,0.00724559352194689,0.724559352194689,50.4282637833567,-63.772786114707,43.375429,-73.639742,8.65,6.4
